sample_ID	year	genotype_treatment	genotype	pond	block	treatmentpond	Treatment	direct_herbivory	indirect_herbivory	mesh	timepoint	fitness	L_Alanine	L_Arginine	L_Asparagine	L_Aspartic_Acid	L_Glutamic_acid	L_Glutamine	L_Isoleucine_1	L_Leucine_2	L_Phenylalanine	L_Proline	L_Serine	L_Threonine	L_Tryptophane	L_Valine	Ornithine	Chlorogenic_acid	putative_Chlorogenic_acid_Isomer	Cyanidine_3_Glc	Luteoline_8_C_Glc	Apigenine_8_C_Glc	Luteoline_7_O_Glc	Apigenine_7_O_Glc	Glycine	L_Histidine	L_Methionine	L_Tyrosine	Tyramine	Tryptamine	Shikimic_acid	Apigenine	Luteoline	ABA	SA	JA	JA-Ile	OPDA	IP	IPR	tZ	tZR	cZ	cZR	IAA 	Coumaric_acid_p	Caffeic_acid	Ferulic_acid	Sinapic_acid	Cyanidin_Mal_Glc
"4A, R1-"	2023	R-	R	4A	1	herbivory	indirect	0	1	1	w11	-0.056021997	1.829227763	0.303399025	3.986664729	3.983707575	7.054563039	2.799903507	0.269912684	0.169464306	0.339620950	0.189962446	0.792547834	0.797994338	0.455125287	0.749288945	0.222850520	1.969637130	1.084426892	22.090513759	18.338426661	6.641582510	34.046565402	2.860858443	0.995360841	0.279808596	0.044314748	0.115540361	NA	0.003955684	0.980354638	0.018351224	0.222778337	25.66264134	770.9952638	NA	NA	7553.379822	NA	5.22487655	3.114046677	6.920746487	1.607980466	71.44359125	58.56216168	3869.997676	929.4317874	466.3276116	2769.038898	15.91512005
"4A, S1+"	2023	S+	S	4A	1	herbivory	direct	1	1	0	w11	-0.098616598	18.559102661	7.435498583	0.244674852	53.848529646	10.622510919	5.889141561	4.253860833	11.801514204	6.363220629	4.915533567	8.362734965	8.191181824	2.038075325	8.357491336	0.141768682	0.939315332	0.892810824	1.606649952	14.385554939	12.615532540	1.027004818	0.127983243	5.827071418	1.370368373	1.560968602	2.853389700	0.067310701	0.005567421	3.034305856	2.603568494	20.142046003	NA	1431.990888	1605.177772	515.4439517	509172.0243	9.643521238	312.2037938	22.77600292	26.78353805	76.6198634	4874.987389	1152.068384	49930.24277	15047.22932	8316.142824	19640.37645	1.083747003
"4A, S1-"	2023	S-	S	4A	1	herbivory	indirect	0	1	1	w11	-0.057479925	1.571735921	0.212566147	0.624997591	2.516754714	6.509133786	1.629325678	0.198689477	0.139793060	0.224409183	0.146911594	0.744891114	0.526997727	0.339327393	0.518817771	0.109784970	1.494401118	0.850076897	25.181645361	15.159225181	5.252224100	28.093125419	2.548888515	0.642733522	0.164744866	0.035566187	0.119922899	NA	0.002167871	1.066342325	0.019966102	0.239475791	NA	942.3446844	20.7472411	NA	9512.245594	NA	5.575943199	2.540564243	13.33721615	2.895682524	163.7976395	20.1643376	1145.044175	110.8652974	34.19331454	NA	21.46285995
"4A, T1+"	2023	T+	T	4A	1	herbivory	direct	1	1	0	w11	-0.131202953	17.957712069	9.205410556	3.474170746	56.670440126	10.701955833	6.492845571	4.678402334	12.979456635	7.365902978	5.180149293	9.876440865	8.230181236	2.646045977	9.009456885	0.283904071	1.107012418	1.278982917	2.864462041	22.222923450	12.356020982	7.901008393	1.002121951	6.299586509	1.775977386	1.861373046	3.694552996	0.140819232	0.015014643	2.911396575	2.320344866	23.133438544	NA	1269.544418	290.0005007	NA	2092018.583	9.508637266	379.5976758	18.36217491	28.09971751	79.04193555	4751.760921	732.379023	65763.89632	15204.22337	8177.937144	28442.01804	2.109923958
"4A, T1-"	2023	T-	T	4A	1	herbivory	indirect	0	1	1	w11	-0.054216559	1.843431113	0.220407404	0.755701795	3.755270571	8.126341365	2.049139477	0.254690724	0.169825746	0.374027520	0.171511953	1.024621734	0.790241168	0.583673623	0.636696335	0.170438079	2.124433955	0.921530982	30.832630862	20.541900241	7.671903737	36.655761301	2.812639282	0.782637653	0.276209996	0.042856398	0.159219402	0.022347766	0.010147646	0.881444933	0.020010042	0.303712133	58.58619705	1765.529265	NA	5.105550866	12969.66233	NA	5.274047457	2.460896871	15.78855061	NA	217.8693589	567.1036671	16097.34269	4239.54778	4389.89899	38081.79924	18.35882858
"4A, U1+"	2023	U+	U	4A	1	herbivory	direct	1	1	0	w11	-0.089369283	17.392711397	6.429833639	NA	30.580682552	12.256542614	5.219562646	4.161117718	11.230163364	5.847286562	5.018042458	10.971918528	7.125385550	1.996424702	8.587220608	0.214846603	0.824522674	0.825826713	1.130785910	13.009958165	12.945206996	1.393883217	0.164571991	23.132648387	6.513865020	2.049261214	6.969472083	0.088552153	0.011146177	3.423078757	2.576983686	18.323522760	NA	1533.324202	NA	NA	497579.4136	2.698821266	358.9515034	12.4114024	17.99259611	64.90804199	4333.339488	1730.134975	58641.82138	14395.78984	6354.456784	13764.37197	0.657137508
"4A, U1-"	2023	U-	U	4A	1	herbivory	indirect	0	1	1	w11	-0.033930628	1.269689615	0.228477713	0.654778818	3.251834992	6.412372510	1.537886819	0.212131698	0.198502244	0.258635892	0.172898780	0.833191577	0.720075126	0.376762761	0.584682079	0.107192189	1.496040501	0.836528950	21.919635748	15.199618688	6.098714631	29.403419720	2.718402524	0.327796830	0.126185305	0.039249019	0.078689626	NA	0.003245932	0.991592999	0.029322677	0.317777375	78.23271381	632.0281088	NA	NA	NA	NA	7.563604803	4.22116145	7.375059659	1.749472812	127.4625409	60.90426912	5861.628921	1666.679641	849.0072128	7382.009328	17.15508478
"4A, V1+"	2023	V+	V	4A	1	herbivory	direct	1	1	0	w11	-0.097069849	15.735184236	7.232011940	1.191548218	29.923078520	12.558473001	6.338991220	4.382024803	11.911719371	6.365216485	5.030500297	8.499065780	6.966164779	2.315727825	8.317469638	0.120107574	1.224383940	1.367916596	1.870921033	19.758913121	10.318784842	5.473003401	0.637788273	5.786887385	1.531177357	1.688752771	3.377274446	0.150874685	0.007037620	2.279215096	1.641246430	18.575309025	16.15680011	1450.062384	NA	6.749178484	333565.8991	7.360944932	359.4942036	13.32235752	26.36155589	82.54452932	5449.652179	730.1871862	70299.54817	20589.45312	11227.90181	33603.22488	1.602443281
"4A, V1-"	2023	V-	V	4A	1	herbivory	indirect	0	1	1	w11	-0.010997628	1.242967259	0.216060223	0.348440160	3.443636428	7.392910683	1.132633381	0.245824748	0.210944874	0.258822277	0.221776492	0.893145987	0.677274998	0.413769772	0.654381399	0.066969156	1.753782212	1.138707466	29.552349811	19.008730803	5.691020911	34.266159434	2.573581022	0.542873041	0.167597779	0.033753563	0.120787030	0.020466990	0.003229913	1.609804144	0.019565030	0.328953689	83.26540196	810.4789547	NA	NA	8612.235529	NA	10.08598109	3.916976565	25.0411822	1.638501107	269.7022853	42.77849209	2915.471988	532.5456298	341.7600998	8188.169084	28.60161785
"4A, W1+"	2023	W+	W	4A	1	herbivory	direct	1	1	0	w11	-0.128235006	17.397045669	9.146697486	NA	31.549218501	11.676233017	6.072747048	5.022764933	13.814847912	7.796662780	5.723046983	9.509582724	7.767769471	2.699374983	9.336249609	0.179289361	1.605916089	1.724074196	3.105247141	23.742637674	15.448410591	2.772869550	0.383758023	6.836297234	1.971160107	2.170780959	4.019351777	0.133380101	0.015499219	2.200700862	2.615317852	23.675866824	NA	1742.868793	NA	NA	631079.4996	8.200789311	430.0214125	25.9538678	45.44918542	69.87078728	6777.844321	666.9962647	95764.14847	23810.39719	7922.554406	38073.28772	2.775279714
"4A, W1-"	2023	W-	W	4A	1	herbivory	indirect	0	1	1	w11	-0.009647277	3.104374727	0.497232825	8.818187732	6.552681861	11.111246672	3.199621329	0.290908429	0.252631195	0.366750667	0.345608289	2.570018352	1.090699653	0.306452179	0.749479804	0.370732789	1.963254964	2.041751214	23.629550214	22.127139098	8.629976555	33.912351890	3.804749518	0.860643619	0.248520550	0.039397971	0.144615045	0.037429783	0.006941795	1.203187178	0.019562186	0.272084120	45.30111257	1017.040907	NA	116.455448	35281.04166	NA	16.2914717	NA	83.14651934	NA	616.3441496	35.14253028	2075.826846	290.6513475	NA	5983.381849	24.22407022
"4A, X1+"	2023	X+	X	4A	1	herbivory	direct	1	1	0	w11	-0.076874093	17.163095626	7.440887701	0.496022046	37.817255753	12.967341674	5.512748236	4.564621324	11.850747411	6.166474234	4.878961705	7.884735835	8.354463669	2.061127146	8.970985095	0.202470078	1.132759767	1.271427834	1.232653277	17.769329620	13.699892847	3.138407741	0.427123786	6.302826566	1.577774299	1.478268112	3.161300057	0.130498855	0.008052897	3.241790027	2.760157927	20.455693253	NA	1867.633036	116.6199897	NA	779722.5031	7.858243003	387.3451264	19.86372791	28.31722623	79.05041568	5919.052364	1865.433517	101706.9379	24707.69034	7651.162399	19836.56965	0.826423552
"4A, X1-"	2023	X-	X	4A	1	herbivory	indirect	0	1	1	w11	-0.026823328	1.989646265	1.264121245	2.637660169	3.549930260	8.933411514	3.782089448	0.396780084	0.284672810	0.371355738	0.306005557	1.746274829	1.044372266	0.505426211	0.854788504	0.646457683	1.857229776	1.115494257	22.775624118	19.546998980	6.284525688	32.090517239	2.836839218	0.660901196	0.280797548	0.046224401	0.139175574	NA	0.005154404	1.042532597	0.016235346	0.191720518	168.9423811	1126.53897	15.42050195	NA	11589.57448	5.162425272	6.139607443	7.742072387	7.051405291	1.820228806	91.04478675	19.69309375	1504.287458	163.1076504	NA	10492.05654	17.8988589
"4B, A1+"	2023	A+	A	4B	1	control	nodirect	0	0	0	w11	-0.061236143	3.410481175	1.248658700	1.993871618	3.502081566	8.606450954	2.092320119	0.682240706	0.594519138	0.495725175	0.688102340	3.886276969	1.739493669	0.743689426	1.392405930	0.701532307	1.561805562	0.740311508	12.121350721	16.567612420	5.516345463	28.785072313	2.882306543	1.739843014	0.591791343	0.059838619	0.238434005	0.033625840	0.009913387	0.486536487	0.019190023	0.207950941	130.4054279	902.2455694	16.93672304	NA	17065.1344	6.396845076	4.894887498	9.196059017	7.295123552	2.15904921	85.53215172	30.89880245	1443.845677	407.96201	NA	3637.349477	7.486888131
"4B, A1-"	2023	A-	A	4B	1	control	noindirect	0	0	1	w11	-0.047973881	9.988192934	3.609299184	0.756057802	10.950028771	14.211357190	3.508007609	2.678926519	4.488299935	2.882441922	2.859366680	10.567555393	5.321850484	1.672279002	5.204785711	2.979003719	1.595847158	0.861674285	1.504858781	18.139919486	6.645157250	17.284887672	1.412908651	8.496686888	2.066604193	0.685928898	1.761221211	0.033138061	0.017553332	0.594992198	1.141099208	16.039420001	178.4565135	1679.833895	NA	NA	208412.995	NA	78.02433462	NA	46.07857446	18.66428135	2936.837034	806.1413123	19839.93133	6526.101765	5273.384789	25580.01782	1.310043181
"4B, B1+"	2023	B+	B	4B	1	control	nodirect	0	0	0	w11	-0.064776828	2.996741950	0.549414614	0.357650433	5.357419298	6.876805671	1.531079134	0.553082699	0.557566886	0.414038431	0.664678493	3.859163678	1.405999015	0.679049172	1.184925109	0.454215338	1.702352928	1.131290340	28.558810807	20.108938324	7.136848567	34.040474452	3.539528520	3.603784500	1.707095523	0.099074023	0.471408964	NA	0.007358905	2.155163377	0.011519681	0.190571673	125.2353533	237.010501	NA	2.922756558	14539.34556	NA	8.898589351	NA	23.19637406	NA	270.0367724	24.51087104	1339.093362	206.2713394	NA	6263.057012	16.97718741
"4B, B1-"	2023	B-	B	4B	1	control	noindirect	0	0	1	w11	-0.029383212	3.773566151	1.753970104	NA	4.336542124	9.555255781	2.297319606	0.576388460	1.042549360	0.758101975	0.804244616	3.738447203	1.671411926	0.709840479	1.329776431	0.517703962	1.410738413	0.799574348	3.696773060	17.112043119	6.383486655	14.723126059	1.223267581	1.197283746	0.343266084	0.134162810	0.282285477	NA	0.001509414	1.305717841	1.124171680	14.604752342	138.8787466	795.1217295	NA	NA	64821.95766	NA	44.5995483	4.00544975	34.46660283	5.710697241	1146.259257	233.8673854	7304.32034	2827.931542	3217.968029	29101.05732	3.36773599
"4B, C1+"	2023	C+	C	4B	1	control	nodirect	0	0	0	w11	-0.056106913	2.574163527	0.311602171	0.266678730	3.097264900	6.624587561	1.676104322	0.433414836	0.409904724	0.374693903	0.471807294	2.904154556	1.250467324	0.639097482	0.969108654	0.432691216	1.270218670	0.905489012	34.758248563	18.589431771	5.652330775	30.719114671	2.705096199	0.423253069	0.253244460	0.042595555	0.127777295	NA	0.007260183	1.735829068	0.009906830	0.212134799	110.609635	1018.353627	NA	NA	9426.788266	NA	5.58974614	7.387598374	11.57751518	2.266611497	111.722794	15.67756571	1051.770749	116.4751172	NA	7034.505469	19.73875239
"4B, C1-"	2023	C-	C	4B	1	control	noindirect	0	0	1	w11	-0.024548071	2.773632651	0.728684688	NA	2.054184394	4.694445519	0.733154150	0.458887844	0.864940854	0.614880223	0.696077115	2.879399648	1.098248216	0.540874150	1.071964863	0.304726281	0.932871372	0.568235653	4.031571900	13.939850063	4.151370586	14.601816434	1.013555022	0.634195609	0.206225276	0.102085555	0.221014744	NA	0.001429605	1.530505047	0.653552921	10.174953070	152.1620925	575.9421832	NA	4.218773688	45641.44404	NA	37.58136613	6.528891369	44.49029096	4.641065302	1589.982255	248.5591254	7395.453641	2348.543492	2462.329697	30396.05312	4.609799672
"4B, D1+"	2023	D+	D	4B	1	control	nodirect	0	0	0	w11	-0.119300840	2.678944591	0.426412353	0.833665140	3.884004270	8.739226523	1.684608839	0.532126204	0.484511994	0.408054325	0.619008998	3.040375404	1.296801242	0.807763320	1.199367242	0.513226103	1.507999685	0.846874260	20.302701500	17.032823070	6.093342426	32.379597671	3.665199151	0.510025787	0.291874134	0.042707240	0.126677830	0.024524903	0.011923770	0.960837269	0.008099299	0.166525160	261.7137814	945.8705533	NA	1.284045224	4559.384452	5.345121502	4.167599243	3.681268538	9.89637034	0.884984356	83.37129798	24.36432981	1221.724078	279.9174377	NA	7818.887706	13.72798152
"4B, D1-"	2023	D-	D	4B	1	control	noindirect	0	0	1	w11	-0.075750477	5.150913726	2.462640612	NA	4.118620309	9.422026711	2.166330993	0.984879440	2.093259208	1.328844415	1.148077977	3.328254572	2.142217291	0.869167654	2.158144672	0.361689812	1.219304292	0.777220934	2.125385611	15.993885345	5.648504088	25.712507819	2.883931500	1.655079895	0.403621506	0.303657289	0.618694204	NA	0.002960484	0.869135810	0.331306248	4.322454388	295.5494438	910.3906831	NA	NA	400847.5262	NA	90.51304899	8.564917481	30.78199402	9.890896172	1540.455919	11.38475082	741.0451534	56.2443448	NA	4084.28264	2.090535319
"4B, E1+"	2023	E+	E	4B	1	control	nodirect	0	0	0	w11	-0.026209707	2.433185336	0.611576032	1.028948639	4.195349698	7.231295034	1.496072443	0.569530042	0.477135737	0.441286430	0.656090004	3.152190321	1.529093821	0.743517722	1.239580169	0.555232978	1.498039745	0.836341049	13.345741641	15.591392778	5.278310765	26.353168139	2.680819997	4.024859950	1.006331375	0.095077970	0.651628175	0.016446112	0.008634138	0.736251535	NA	0.065857271	258.6086684	903.5389528	NA	NA	6864.552062	NA	4.378102459	4.2077974	5.390068415	1.21191103	64.02649518	60.80407272	993.4560372	251.8053715	NA	7915.597355	9.390371684
"4B, E1-"	2023	E-	E	4B	1	control	noindirect	0	0	1	w11	-0.009182440	4.568711945	2.367342449	NA	3.932899417	9.226250245	2.857921804	0.975262150	1.948385895	1.297988610	0.986401221	3.665311628	2.055569952	0.809502894	1.973987858	0.493931455	1.024118874	0.778656819	NA	13.355128973	6.467431140	8.843029438	0.847792533	1.296065483	0.412758268	0.281190040	0.589512291	NA	0.000834579	1.123039491	1.119460865	12.931188797	65.60437802	951.3663394	NA	NA	1345972.433	NA	74.60813732	10.43618879	42.52032595	8.486138667	1198.067572	274.8811136	11143.15264	1918.741671	3121.141397	7609.758478	0.391199906
"4B, F1+"	2023	F+	F	4B	1	control	nodirect	0	0	0	w11	-0.024188585	2.523876121	0.437112369	NA	4.975811275	6.564824382	1.217896216	0.547794967	0.458693284	0.347246315	0.588400782	2.780313488	1.432936529	0.522653458	1.049836682	0.328694650	1.540929607	0.995214715	33.321555939	21.406019175	8.631267563	37.387900192	4.537811441	0.370859704	0.314452088	0.067842086	0.118415664	NA	0.003691200	1.422922160	0.011315067	0.199358612	104.0181349	538.7296557	NA	NA	7325.560664	NA	7.03193951	7.138962988	22.89435897	NA	262.2285979	21.71776879	1058.005716	123.7878816	NA	6742.092992	18.80020543
"4B, F1-"	2023	F-	F	4B	1	control	noindirect	0	0	1	w11	-0.021594272	3.117016109	1.508859306	NA	4.150561909	9.546625343	2.025352487	0.652687762	0.933343836	0.664932702	0.755060586	3.084846195	1.609073783	0.580359655	1.170640512	0.490987747	1.163176993	0.631303562	8.630988087	16.785473105	6.046834844	22.656455024	2.277447662	0.936028479	0.346033965	0.138157983	0.279213315	NA	0.001115643	1.196503002	0.611467179	7.196734789	181.3156364	551.1178311	63.14491977	NA	71419.98273	NA	47.45847985	6.053475171	56.86072271	2.562869756	875.3971936	166.0069467	5945.821624	1488.877045	1472.938222	22310.49221	7.095676714
"4B, G1+"	2023	G+	G	4B	1	control	nodirect	0	0	0	w11	-0.050748584	3.749637651	0.644967533	0.708557444	4.123540094	8.678922289	1.825853138	0.822573157	0.861684402	0.623057583	0.897950621	4.162770328	1.919332581	0.875482517	1.565346826	0.805491104	1.100981678	0.855726567	35.128169753	23.158786273	6.632772014	38.634018584	3.127346938	0.670255849	0.320286687	0.084168444	0.389450206	NA	0.011591968	1.227246735	0.008487986	0.151940962	272.8736746	758.8114078	NA	NA	5585.009633	NA	5.737421907	1.527739388	25.41286849	NA	316.0249128	34.46328668	815.7266163	89.88512625	NA	4572.901591	22.20436451
"4B, G1-"	2023	G-	G	4B	1	control	noindirect	0	0	1	w11	-0.023148703	17.431712849	4.315507501	1.928504950	16.623249624	18.051423804	5.384025859	3.396169290	5.510666695	3.239053959	5.031016588	24.974589723	10.126148338	1.088210234	6.611344062	8.522058093	1.185871764	0.704060434	9.148013660	20.478144409	6.010676802	23.951905496	1.876982878	2.034512373	0.577030021	0.292243936	1.073756646	NA	NA	1.348373224	0.689675256	10.914723339	NA	752.5284038	NA	NA	42185.22819	NA	51.823298	4.469444345	37.74105945	3.442912197	825.5722959	226.5814779	9709.106307	1493.910639	1871.440272	34529.35277	8.121865552
"4B, H1+"	2023	H+	H	4B	1	control	nodirect	0	0	0	w11	-0.025991515	11.684094164	1.795183497	1.763278996	12.205101111	11.536097003	3.394243657	2.130339261	3.048859346	1.786706602	3.243057480	20.827020694	6.459305512	1.042376120	4.283288206	5.608779743	1.271217310	0.821728008	18.393684577	17.476108649	5.574145228	32.034025023	3.302588899	0.425188526	0.303179329	0.045629128	0.118101432	0.036714919	0.009805299	0.718337487	0.008079678	0.184163769	393.6688063	850.4191168	13.63320981	NA	8839.145308	NA	4.844722053	NA	28.47811644	NA	219.6158874	20.20633981	1095.346642	218.463599	NA	6172.365225	10.78482949
"4B, H1-"	2023	H-	H	4B	1	control	noindirect	0	0	1	w11	-0.049009241	14.274977556	6.559303310	1.251565701	14.344468174	16.113826974	6.940411454	2.759303835	5.190739086	3.082513169	4.166609162	18.220257263	6.633995925	1.233051955	5.694233551	5.627418352	1.060176473	0.656450760	1.080565237	15.399553611	5.218216255	23.002161750	2.414600026	1.804676523	0.533225573	0.394099615	0.767973625	NA	0.003515712	0.724308017	0.330059683	4.880005748	469.8630206	969.4390776	NA	NA	831600.5407	NA	77.95670461	8.42317711	29.10212303	14.19505773	1147.008972	454.4995003	16877.99986	4469.414292	3893.794514	27179.2338	0.861858326
"4B, I1+"	2023	I+	I	4B	1	control	nodirect	0	0	0	w11	-0.030238428	10.014572576	1.820626737	1.483407795	10.300084798	9.819753257	3.510827663	2.093212286	2.639035662	1.662729945	2.713346465	18.745005688	5.395603336	0.882237221	3.763091005	4.896540051	1.282769566	0.855753654	20.741805315	15.068886598	5.182138587	28.998601432	3.155717536	0.730678612	0.451705864	0.077224953	0.332288290	NA	0.008890581	0.838488627	0.005358582	0.086913546	199.0509303	920.6145652	NA	NA	36162.93182	2.258564212	9.129574558	5.798321575	6.460937869	1.414751092	54.32121754	77.08457683	1079.389702	209.352505	NA	11226.26825	16.51087001
"4B, I1-"	2023	I-	I	4B	1	control	noindirect	0	0	1	w11	-0.045555315	12.439552134	5.607452930	0.876842441	10.461561718	16.801132347	7.837981026	2.446555506	4.920397637	3.127646984	3.196057895	9.283779932	6.705700580	1.440983817	4.998114750	4.771818835	1.629307898	1.114913913	5.810257452	18.944734307	6.968943799	26.419431200	3.046634386	2.728312442	0.869858026	0.491853511	1.032495734	NA	0.001596369	1.343168826	0.530688101	6.843364629	198.686626	953.9542131	NA	NA	2743997.246	NA	89.89064138	6.674129396	22.39830787	9.258407676	1157.152028	271.1088226	14878.22451	3119.560552	3789.176352	43770.55953	3.319708076
"4B, J1+"	2023	J+	J	4B	1	control	nodirect	0	0	0	w11	-0.012763935	7.539937859	1.180733588	1.242582403	6.873527472	9.117151108	2.597565704	1.330180587	1.834906368	1.199711464	1.736010517	10.901004237	4.099757584	0.982673167	2.877339409	3.284868910	1.363108420	0.915663622	10.428464838	13.073245143	4.317401810	25.368352158	2.191032936	0.829301532	0.305463550	0.046754678	0.168271334	NA	0.008766653	0.923791771	0.005060385	0.095729555	175.2360446	1027.882739	26.9325668	2.511865219	33738.12736	1.527351516	7.465748953	4.452507639	10.36097582	1.166886817	110.9373611	29.08757224	1185.061077	196.2378664	NA	8383.436157	7.251292085
"4B, J1-"	2023	J-	J	4B	1	control	noindirect	0	0	1	w11	-0.057054061	9.132080249	3.370429626	0.595395523	9.840158301	14.711300951	3.115409466	2.523971924	3.747022889	2.440420348	2.560831692	12.682751640	4.822652037	1.629560925	4.189316272	2.714497962	1.154367452	0.808763154	0.926139249	12.909880845	4.993265926	1.704892565	0.138793735	2.083351592	0.614919354	0.479387926	0.987129082	NA	0.004843573	1.112675910	1.071301496	15.767662115	179.6110613	865.9750759	NA	NA	1590617.56	NA	76.63965269	7.378779981	28.41265803	8.782159518	1210.803874	487.4342679	13878.42242	5545.609926	5096.922741	22867.81958	0.58095866
"4B, K1+"	2023	K+	K	4B	1	control	nodirect	0	0	0	w11	0.001875302	4.019287055	0.715715021	0.600575749	3.715415416	5.301164510	1.391253155	0.808473886	0.969531912	0.681170711	1.000820186	7.625682231	2.183308760	0.337336811	1.567837271	1.663220723	2.659749088	1.015225340	37.635689439	16.841866101	14.410142769	22.343673031	2.549157243	0.457278229	0.191665855	0.026997398	0.138252729	NA	0.002183755	1.424708745	0.004732082	0.085030077	NA	949.4106193	NA	NA	81623.50315	NA	5.742321698	3.320576926	14.68961491	NA	247.1966847	17.59563021	2077.022056	57.8277221	NA	1991.960136	29.90465097
"4B, K1-"	2023	K-	K	4B	1	control	noindirect	0	0	1	w11	0.001555010	5.737239465	2.470673350	0.365430044	5.251707282	9.388925921	2.092949761	1.248603483	2.587490883	1.764445844	1.664845733	6.518733648	3.098795325	0.721279067	2.456014833	1.513353611	2.994418137	1.396543151	12.156977487	21.959731289	20.565950928	6.439325114	0.607668787	1.543588706	0.463068561	0.384322452	0.727942766	NA	0.002314308	2.154801005	1.674669182	20.297995958	NA	738.094733	54.4685736	NA	754673.7305	NA	65.27320527	5.22690658	17.29861503	6.808286745	907.0596542	175.9343902	10305.42332	2552.212046	1090.034018	12671.17973	8.877128674
"4B, L1+"	2023	L+	L	4B	1	control	nodirect	0	0	0	w11	-0.023586928	3.403977645	0.437844885	0.454070741	5.004108086	6.469038773	1.605329740	0.709305223	0.826858179	0.574368255	0.828951478	6.014886894	1.825899146	0.605129292	1.350895815	1.420015015	1.211322909	0.796866303	22.666438926	15.143996859	5.433745461	23.409850288	2.463349326	0.379575062	0.192628946	0.032991687	0.107998685	NA	0.005216709	1.514763650	0.014621760	0.276592492	306.4686448	760.6378194	22.38600848	3.216811726	27353.50116	2.249703674	5.535955004	5.593496324	10.6550663	1.268639868	107.5743463	13.92966061	1225.818803	178.581607	NA	6537.316072	16.41113082
"4B, L1-"	2023	L-	L	4B	1	control	noindirect	0	0	1	w11	-0.016352969	4.013784043	2.086406030	0.240628032	4.444670983	7.861733885	1.982303809	0.820751548	1.549598271	0.996917076	1.111619652	4.497975972	1.986919951	0.498935350	1.698746784	1.216091258	1.029517126	0.566132774	3.319481416	15.211419843	5.346177051	14.408717310	1.353927131	1.189982414	0.279859541	0.140010454	0.368402431	NA	0.001377697	1.411121789	0.668404106	8.332012312	34.00050743	894.4011884	NA	NA	131272.3203	NA	60.2390967	4.573874021	27.76813083	6.845095252	1115.06136	231.7578033	9823.129773	2587.255961	3441.885269	36407.88415	2.61208804
"4B, M1+"	2023	M+	M	4B	1	control	nodirect	0	0	0	w11	-0.018968973	2.834071420	0.560110419	0.553169378	5.277045678	6.684870221	1.847751468	0.568268072	0.617624673	0.493938116	0.609173257	4.357159483	1.862669035	0.704921436	1.224465495	1.045135378	1.314024067	0.910515136	34.225391655	19.912924659	6.597800386	32.074701435	3.121384228	0.672152074	0.330750129	0.056281182	0.143631127	NA	0.004995833	2.084257922	0.006663182	0.141165374	113.6481361	1066.688455	38.15633352	NA	25905.42205	NA	5.456027375	NA	23.78505005	NA	235.5640751	22.12013451	1174.903763	106.1909842	NA	9979.071092	21.45633748
"4B, M1-"	2023	M-	M	4B	1	control	noindirect	0	0	1	w11	-0.026082914	2.775400200	1.185551368	0.219458273	3.779454737	6.076884398	1.289244113	0.524625599	1.006164965	0.660315606	0.669015369	3.297264283	1.465069673	0.354814144	1.208460506	0.843862132	0.815528165	0.518564353	4.197846942	12.457363389	4.746735233	12.048178818	1.105174240	0.821896010	0.217742717	0.129152263	0.265575177	NA	0.001006421	1.432786622	0.745346203	9.284219481	NA	846.8617886	NA	NA	858430.5152	NA	49.91108101	NA	19.56846581	NA	681.4901459	136.7430597	7779.30363	1816.09709	2261.526539	24463.59058	4.479237514
"4B, N1+"	2023	N+	N	4B	1	control	nodirect	0	0	0	w11	-0.035590566	2.304803794	0.551377515	0.259643323	2.904423567	5.413731213	1.455653508	0.582688866	0.592291599	0.442397566	0.507646250	3.599875262	1.430072951	0.528119034	1.030359907	0.850882041	0.885383031	0.668221282	21.541910469	14.051933707	4.602086473	23.141037425	2.047919739	0.632786844	0.274449687	0.062613011	0.194656661	NA	0.005940950	1.371628370	0.006946104	0.153166467	145.5087446	784.0061089	NA	2.479181907	24198.75488	NA	5.337472198	5.123716307	6.018028612	NA	53.26603145	55.56460775	888.2177658	83.60933687	NA	8994.434428	18.01192307
"4B, N1-"	2023	N-	N	4B	1	control	noindirect	0	0	1	w11	-0.007077417	4.162616453	2.650877018	0.160123232	4.015398556	12.119125852	4.859823338	0.809742511	1.362740866	0.924417239	0.837113692	5.209292978	2.066588313	0.730734453	1.682627151	1.596772784	1.228821363	0.758287230	4.608432767	19.180215562	6.800021602	15.055959119	1.149980119	1.763280374	0.484002502	0.141384501	0.409484073	NA	0.001679292	2.152658754	1.173127671	15.522763484	62.50979884	1003.943789	NA	NA	874460.0764	NA	43.82342899	NA	33.11708811	3.429604437	1318.76644	145.1721948	6382.529761	1551.641718	2283.633287	36111.48017	4.019828398
"4B, O1+"	2023	O+	O	4B	1	control	nodirect	0	0	0	w11	-0.049931931	1.906236154	0.420505731	0.485843661	3.097012658	5.708294028	1.436295740	0.422999494	0.437888982	0.377798551	0.388491748	2.880373422	1.127149425	0.390155182	1.028449280	0.713398434	1.188905713	0.695435027	30.525886781	16.065225246	8.381577789	26.106559542	2.728322516	0.448016689	0.218541723	0.029698702	0.142864104	NA	0.003641579	1.254172696	0.012131726	0.217844968	72.60074291	921.988793	42.29639583	NA	77606.7581	NA	6.212796067	4.248640535	12.12523235	1.723196209	235.3452153	22.14783978	1371.843784	149.0668288	NA	2135.377464	20.18501111
