sample_ID	year	genotype_treatment	genotype	pond	block	treatmentpond	Treatment	direct_herbivory	indirect_herbivory	mesh	timepoint	fitness	L-Alanine	L-Arginine	L-Asparagine	L-Aspartic Acid	L-Glutamic acid	L-Glutamine	L-Isoleucine_1	L-Leucine_2	L-Phenylalanine	L-Proline	L-Serine	L-Threonine	L-Tryptophane	L-Valine	Ornithine	Chlorogenic acid	putative Chlorogenic acid Isomer	Cyanidine_3_Glc	Luteoline 8-C-Glc	Apigenine 8-C-Glc	Luteoline 7-O-Glc	Apigenine 7-O-Glc	Glycine	L-Histidine	L-Methionine	L-Tyrosine	Kynurenine	Kynurenic acid	Serotonin_1	Tyramine	Tryptamine	Shikimic acid	Apigenine	Luteoline	Folic acid	Tetrahydrofolic acid	Lactic acid	Malate	Succinic acid	Dopamin	L-DOPA	GABA	Melatonine	Cyanidin_Mal_Glc
"4D, M1-"	2024	M-	M	4D	1	herbivory	indirect	0	1	1	w12	0.053025656	2.491462897	1.339031502	45.08282914	9.388904615	10.3594049	4.431898635	1.025654373	0.948817714	0.634797972	0.495838463	3.707150671	3.359950753	0.740353065	1.709581977	2.288949117	4.432171467	1.947569082	79.18593662	30.23854991	17.98819026	41.15590055	4.512416918	0.697142674	0.45823844	0.044283337	0.39586081	3.24E-03	9.22E-03	5.56E-02	6.58E-02	1.05E-02	3.632949824	3.94E-03	0.124488616	1.12E-04	7.51E-03	0.016354402	1.963919375	0.143520752	0.599845522	9.33E-03	0.360241466	NA	26.76903214
"4D, M1+"	2024	M+	M	4D	1	herbivory	direct	1	1	0	w12	0.057923587	1.440639943	7.675005853	41.87344082	7.121497541	11.60627783	4.110345619	0.477594424	0.449905636	0.431567641	0.439840824	1.780120844	1.864043085	0.357050407	0.962899815	2.580207705	1.994772152	1.403046168	54.2561008	20.88918729	12.42698139	25.09252711	3.016243861	0.690214826	0.326873282	0.044559146	0.287840222	1.60E-03	5.62E-03	5.88E-03	5.69E-02	7.48E-03	2.968494564	7.20E-04	0.017572257	3.49E-04	4.58E-03	0.00663341	1.001867848	0.113765689	0.207142029	5.39E-03	0.317609409	NA	22.19496185
"4D, N1-"	2024	N-	N	4D	1	herbivory	indirect	0	1	1	w12	0.107453688	2.97423742	0.429438445	17.59313171	7.738129068	8.086862854	2.480531431	0.812306049	0.744625757	0.535632579	0.62654659	5.648340358	2.759971123	0.643781172	1.446930856	1.91066203	2.302963608	1.266458268	50.57327747	21.53039776	9.919173149	31.05091147	3.39373917	1.457314037	0.53823569	0.025165771	0.364037874	1.32E-02	9.12E-03	3.86E-02	6.07E-02	7.14E-03	3.200854356	5.09E-03	0.131924717	NA	5.63E-03	0.037796614	1.787059483	0.106141759	0.834326293	8.32E-03	0.565719385	NA	27.57739795
"4D, N1+"	2024	N+	N	4D	1	herbivory	direct	1	1	0	w12	0.102259987	1.859940815	1.259545599	53.13977797	9.875009091	10.02376717	8.009336733	0.603546408	0.540371194	0.508332953	0.498101003	3.603784804	2.372400691	0.518812115	1.220308844	2.498716033	2.379755661	1.92498965	60.84641063	24.16201643	14.1121066	31.11331804	4.232434083	0.996863938	0.407632147	0.042653687	0.28854594	5.23E-03	1.01E-02	1.67E-02	0.147324877	1.11E-02	5.237734652	9.23E-04	0.0235093	5.38E-04	4.92E-03	0.015627912	1.036719462	0.127034473	2.448426696	7.90E-03	0.167101631	7.76E-04	31.92852235
"4D, O1-"	2024	O-	O	4D	1	herbivory	indirect	0	1	1	w12	0.045111564	2.402456088	1.142825549	24.74453312	8.060233155	8.324675357	3.081794096	0.877787052	0.802667394	0.536302425	0.550631379	3.752434504	3.010196689	0.555113947	1.442145122	2.704282732	3.550527653	1.778483568	58.12707689	26.12479499	13.8655692	35.526935	3.908535332	0.506646634	0.336538325	0.040389893	0.288643096	6.01E-03	1.13E-02	3.89E-02	3.77E-02	5.68E-03	3.187397832	2.70E-03	0.081403845	8.73E-05	6.49E-03	0.013611626	1.810149744	0.108436442	0.389461832	7.58E-03	0.561571385	NA	27.40339566
"4D, O1+"	2024	O+	O	4D	1	herbivory	direct	1	1	0	w12	0.047096467	2.215901479	2.746645523	70.77678436	11.3523427	12.73402352	7.583636409	0.742151477	0.639726289	0.615026875	0.550771837	2.524381239	2.429797367	0.578591682	1.52685165	2.893060005	2.602836875	1.978005572	77.01946316	28.49647934	14.64134452	37.425532	4.93135274	0.759065696	0.35298707	0.039644092	0.272773536	3.38E-03	8.98E-03	1.25E-02	9.18E-02	2.04E-02	5.220271953	2.60E-03	0.05817816	1.98E-04	8.15E-03	0.009853336	1.741764553	0.175635786	0.731279982	6.25E-03	0.242594803	3.70E-04	34.27382311
"4D, P1-"	2024	P-	P	4D	1	herbivory	indirect	0	1	1	w12	0.010937694	1.444179944	0.841230484	4.673320073	5.862338213	7.980917219	1.776567432	0.576519165	0.374821183	0.325287399	0.289859547	1.70733188	1.841281783	0.609274866	0.961619192	0.538964628	2.961225172	1.293044354	70.96940054	25.83949268	9.733506561	36.90018489	3.773494523	0.388179361	0.439417805	0.049642701	0.284336593	2.53E-03	5.67E-03	3.46E-02	5.10E-02	4.10E-03	3.012713369	2.06E-03	0.058664613	3.04E-04	5.45E-03	0.008958189	1.603149291	0.095079013	0.842519053	4.12E-03	0.142334267	NA	29.37041858
"4D, P1+"	2024	P+	P	4D	1	herbivory	direct	1	1	0	w12	0.050545782	3.031588502	2.262530356	70.36363681	11.02406196	14.65153974	10.53804126	0.937285058	0.879134118	0.639671753	0.659874949	4.740710789	3.256638186	0.771663059	1.86937393	3.229837606	2.761817017	1.622993947	46.28763366	19.65211692	14.17017685	25.54687455	3.1489388	1.134217672	0.483036865	0.06220611	0.394072068	7.76E-03	7.30E-03	6.47E-03	0.129245364	1.06E-02	2.791429542	1.58E-03	0.037817702	5.85E-04	4.89E-03	0.013070309	0.842456707	0.120710375	0.866343274	9.41E-03	0.323166164	NA	18.9497133
"4D, Q1-"	2024	Q-	Q	4D	1	herbivory	indirect	0	1	1	w12	0.067395345	1.917853176	3.267884992	25.82615137	8.53239129	9.932696389	4.67463195	0.807596009	0.647535022	0.462736307	0.356545096	1.70924799	2.817194679	0.664411044	1.393107224	2.537175372	3.864675549	1.772457113	66.51498807	26.09985978	13.62550997	32.92018126	3.519744651	0.516137992	0.378050405	0.05294548	0.371729173	2.29E-03	4.93E-03	5.92E-02	5.28E-02	5.98E-03	2.746244848	2.28E-03	0.07577558	3.39E-04	6.23E-03	0.011719373	2.097577196	0.096591411	1.239076263	1.05E-02	0.259652001	8.50E-04	24.984825
"4D, Q1+"	2024	Q+	Q	4D	1	herbivory	direct	1	1	0	w12	0.082969692	2.228910354	2.923901562	104.513926	10.36854428	11.89898806	26.43968733	0.749785789	0.554237966	0.613542674	0.492350297	3.020151157	2.442583662	0.862725869	1.970458214	3.843006808	1.56380695	1.373049833	64.3463324	20.99921236	11.1332584	27.81852334	4.355907654	1.053199956	0.371874676	0.036941741	0.259723482	4.96E-03	5.30E-03	1.26E-02	0.202747859	1.75E-02	2.989590214	3.22E-03	0.070493222	2.94E-04	6.56E-03	0.005673063	1.244889062	0.133510915	1.287817521	1.15E-02	0.244630209	NA	30.08810339
"4D, R1-"	2024	R-	R	4D	1	herbivory	indirect	0	1	1	w12	0.094380542	2.112128405	0.878605778	30.74033672	10.63606241	12.07644358	4.252182692	1.207662908	0.987496792	0.603134215	0.452319529	2.36984247	3.06578723	0.822685828	1.996964473	1.789878548	3.721882509	2.268336633	71.68629999	30.42628242	14.52453135	37.98771243	4.077909157	0.528099676	0.442331369	0.053593856	0.420250121	3.42E-03	5.54E-03	7.47E-02	9.96E-02	1.02E-02	3.594649648	1.87E-03	0.055849124	4.79E-04	8.43E-03	0.007833976	2.398717748	0.122617092	2.452983273	1.69E-02	0.406542391	6.69E-04	25.98651242
"4D, R1+"	2024	R+	R	4D	1	herbivory	direct	1	1	0	w12	0.03187765	2.867307296	1.279606146	56.01753401	10.16801589	9.471462005	9.928896044	0.7669142	0.686231109	0.684476868	0.578924342	5.567797326	3.041786024	0.812181756	1.492231449	3.414914945	2.457254264	1.474344574	85.41790349	26.76111127	12.38495962	39.14299274	4.716146603	3.206236461	0.958350539	0.06487708	0.490103751	1.38E-02	8.22E-03	9.70E-03	0.173065122	1.45E-02	5.801454423	1.09E-02	0.279428956	NA	4.93E-03	0.086990722	1.165889958	0.113982852	4.003064744	5.94E-03	0.298527571	5.43E-03	40.78008333
"4D, S1-"	2024	S-	S	4D	1	herbivory	indirect	0	1	1	w12	0.090648256	1.815708745	0.316122097	14.66862815	6.943257199	7.664166456	2.160559557	0.746144859	0.667093214	0.442080355	0.346111499	2.722074854	2.386694932	0.564757016	1.261979799	1.083634861	3.156704957	1.490658918	54.907738	22.14555845	11.19100879	29.96500712	3.307442826	1.000691275	0.431541161	0.043833837	0.339157582	2.69E-03	5.00E-03	4.09E-02	4.04E-02	3.96E-03	3.00650036	1.46E-03	0.030638173	2.13E-04	6.48E-03	0.01881769	1.691395632	0.088697194	0.587221858	1.12E-02	0.319491269	NA	28.10868842
"4D, S1+"	2024	S+	S	4D	1	herbivory	direct	1	1	0	w12	0.091899973	1.629452054	1.663008755	23.16192771	7.494081169	11.88882816	5.554332591	0.537888676	0.369492601	0.42070454	0.355550672	1.740965373	1.666247396	0.467901635	1.081452961	1.009371877	1.842799605	1.365480886	55.99950098	20.85534288	11.56256635	26.6687342	3.79073195	0.720849999	0.314834568	0.037395725	0.228012941	4.50E-03	5.88E-03	5.10E-03	5.38E-02	8.50E-03	4.171626968	2.84E-03	0.049043958	5.75E-04	6.71E-03	0.010313578	1.050288432	0.119066631	0.292198527	4.28E-03	0.262607596	NA	30.59046091
"4D, T1-"	2024	T-	T	4D	1	herbivory	indirect	0	1	1	w12	0.152687019	1.406464851	0.259194028	7.223232521	7.356862408	9.264796029	1.946195258	0.883854815	0.643224316	0.480400192	0.311697307	2.03635685	2.498060175	0.727383114	1.353290018	0.516709387	3.508409907	1.838782466	59.00507103	26.05265786	11.91650827	34.75374256	3.428116931	0.468461668	0.387904781	0.04325301	0.296077203	2.10E-03	6.75E-03	5.16E-02	8.64E-02	7.20E-03	3.977413364	2.92E-03	0.097735314	4.79E-04	5.89E-03	0.008060323	2.012104432	0.106237439	1.357374214	9.74E-03	0.129740789	3.14E-04	22.4058719
"4D, V1-"	2024	V-	V	4D	1	herbivory	indirect	0	1	1	w12	0.101600326	1.828522559	2.134938984	14.33323379	5.656698369	7.31195408	5.48930656	0.463613037	0.347202448	0.324712691	0.270057532	1.876994431	1.604892198	0.413638887	0.860733699	1.736139829	2.353317809	1.274622849	61.72108492	20.40038659	10.07158557	27.32049307	3.24813775	0.740850722	0.303546724	0.028747606	0.204753795	3.39E-03	3.91E-03	4.03E-02	4.74E-02	5.30E-03	3.133054839	1.28E-03	0.03908068	1.18E-04	4.88E-03	0.045201096	1.107888819	0.078901128	0.927609406	4.33E-03	0.387207974	NA	31.60832156
"4D, W1-"	2024	W-	W	4D	1	herbivory	indirect	0	1	1	w12	0.092420769	1.505772806	0.298385738	10.52060499	5.156382361	6.682295847	1.952163089	0.851158301	0.640674938	0.413980388	0.240498877	1.348389358	1.947299578	0.642526904	1.349706329	0.486565258	2.804819114	1.561379639	52.34664126	23.334343	11.62214329	30.1656885	3.030393299	0.282410524	0.351668093	0.026855288	0.274706294	2.98E-03	5.99E-03	4.57E-02	5.65E-02	7.43E-03	2.750224956	1.98E-03	0.083908716	1.59E-04	5.16E-03	0.00463508	1.75620717	0.094838975	0.770526095	1.15E-02	0.314475965	6.02E-04	29.99378369
"4D, X1-"	2024	X-	X	4D	1	herbivory	indirect	0	1	1	w12	0.102887867	2.298550971	1.053752742	35.52049788	8.02499477	8.580092452	3.216138532	1.083943896	0.864256493	0.536537289	0.491474317	3.749732328	2.948583378	0.665194928	1.798949853	1.918573675	2.96000799	1.364548269	42.43070827	20.65626512	9.928427572	28.91752603	2.947862271	0.59432014	0.423556714	0.033351171	0.321583903	8.67E-03	5.52E-03	6.85E-02	8.20E-02	7.58E-03	2.819672336	2.53E-03	0.062208918	8.64E-05	4.35E-03	0.010927726	1.522688234	0.093455088	1.228291452	1.14E-02	0.293613876	NA	23.85627656
"4D, X1+"	2024	X+	X	4D	1	herbivory	direct	1	1	0	w12	0.261682975	105.5942695	20.29725581	63.30001155	69.29058961	62.10116797	30.38021846	12.92275232	15.93483234	10.0803264	20.86469683	223.0840278	56.87569261	5.169435759	26.44934689	62.55586497	9.906764665	4.450564223	200.691894	83.02805408	43.53677523	137.5283446	13.42747648	58.75075413	15.10295451	0.48341776	6.850974025	0.215813001	0.252490193	0.113232302	0.242527598	3.87E-02	9.240761567	2.51E-02	0.949582524	NA	1.78E-02	1.412622812	3.993826066	0.920550279	2.548199028	NA	2.759289645	NA	70.12912009
"5A, A1-"	2024	A-	A	5A	2	herbivory	indirect	0	1	1	w12	0	5.186064496	2.803250358	2.183163309	6.101397264	9.413424281	4.473142391	0.605114872	0.724688829	0.698055231	1.141678583	8.955839307	2.664644207	0.478582636	1.35255648	2.158578528	1.340829239	0.437678668	29.86630905	12.28879291	4.867897453	20.27266119	2.619155408	1.621496742	0.676603352	0.094083682	1.415282239	9.63E-03	1.17E-02	8.59E-03	1.20E-02	1.55E-03	2.268795335	1.94E-03	0.050151749	6.46E-04	2.73E-03	0.035193211	1.11716267	0.063978788	0.133475091	NA	0.208854711	NA	19.79339816
"5A, A1+"	2024	A+	A	5A	2	herbivory	direct	1	1	0	w12	-0.025622367	3.356754134	4.132126013	29.30962776	6.578044865	9.45784273	5.958078529	1.235319773	0.668832424	0.669819767	0.613789014	6.231649157	3.099010521	1.012277401	2.354979941	3.535844077	2.701056027	1.038987216	41.4959354	18.68773244	12.16285878	27.23770832	4.227915583	1.208770199	0.600963599	0.041169406	0.336254735	1.08E-02	5.07E-03	5.85E-02	0.133656385	1.40E-02	2.21173701	4.78E-03	0.063496336	1.29E-04	6.78E-03	0.018241432	1.636454696	0.098179398	1.463328208	1.98E-02	0.360656078	NA	24.27244071
"5A, B1-"	2024	B-	B	5A	2	herbivory	indirect	0	1	1	w12	-0.001905779	8.451325764	2.92943711	9.936220257	10.79175975	11.54389639	5.660404134	1.964722341	1.961395111	1.610634832	1.836157333	18.79761238	6.947013768	1.304126221	3.884985228	4.974867578	2.143554479	1.027361284	53.77052147	25.31569529	10.24641007	46.17680202	5.944304181	15.38349739	5.004958821	0.306106277	2.210036886	1.14E-02	9.22E-03	8.17E-02	0.183218766	1.91E-02	2.154454729	5.51E-03	0.10434476	5.35E-04	6.55E-03	0.24727613	2.513325755	0.082730774	0.618128791	8.74E-03	0.190005337	3.42E-03	29.21560103
"5A, B1+"	2024	B+	B	5A	2	herbivory	direct	1	1	0	w12	-0.024858004	1.907183134	1.510887893	9.145126779	5.341499347	9.170013367	3.690403136	0.672146757	0.375074053	0.397723583	0.410432801	2.688207277	1.888329364	0.685585403	1.400975316	0.988011283	2.403271544	1.11950602	59.67158907	23.29737141	12.03832113	35.86492	5.158198058	1.405766621	0.464445287	0.02335941	0.287029267	6.09E-03	4.97E-03	4.30E-02	0.131567709	8.27E-03	3.174077935	4.70E-03	0.1098696	NA	6.38E-03	0.013248962	2.16906739	0.094413639	0.697806229	5.80E-03	0.133067106	4.62E-04	32.30730769
"5A, C1+"	2024	C+	C	5A	2	herbivory	direct	1	1	0	w12	-0.024995765	1.944626434	1.730133519	9.944204658	4.837827254	8.113720912	3.28245525	0.912562725	0.448166188	0.392632782	0.481132683	3.142958662	2.239751159	0.852905728	1.727870136	1.026440854	2.318908288	0.961512004	47.40998522	19.64813181	11.07916051	31.47955447	4.303540811	2.110814533	0.704587754	0.056417257	0.511963014	8.19E-03	4.28E-03	4.47E-02	0.115712345	1.25E-02	2.270368243	2.96E-03	0.087827934	NA	4.89E-03	0.024614501	1.711853684	0.096510171	0.82011528	1.62E-02	0.200937128	5.35E-04	27.70297538
"5A, D1-"	2024	D-	D	5A	2	herbivory	indirect	0	1	1	w12	0	7.238844368	0.952670114	49.4691605	9.57109042	9.320222802	5.392208408	4.644126786	2.789974581	0.839040484	1.709511222	10.35399588	7.581006122	2.042169612	7.636061492	2.575769446	2.022650036	1.0774395	51.29271447	16.2212841	9.550425739	32.23736688	6.935448223	6.122878967	3.250103927	0.180111741	1.122259972	5.51E-02	4.02E-02	0.166473674	1.308093126	0.11553075	2.021627845	3.87E-02	0.668832041	NA	1.03E-02	0.127313259	3.732004282	1.138314657	14.11999705	6.67E-02	1.345250477	NA	41.97296591
"5A, E1-"	2024	E-	E	5A	2	herbivory	indirect	0	1	1	w12	-0.007166811	1.433952928	0.574652333	0.287815635	0.685709413	1.569366303	2.159437299	0.732654636	0.779632467	0.385947655	0.312238861	1.471345834	1.365819615	0.047991692	0.951479941	0.136697866	0.198871259	0.07794466	2.356735746	6.016860189	9.431202699	1.144072056	0.177990434	0.870537302	0.128375947	0.026909772	0.075070457	3.67E-03	2.64E-02	NA	1.53E-02	2.56E-03	0.889603064	1.476153292	17.63107757	NA	6.48E-03	0.23135361	0.028647595	1.808733506	2.68E-02	8.72E-04	0.086026746	NA	0.785677738
"5A, E1+"	2024	E+	E	5A	2	herbivory	direct	1	1	0	w12	0	1.247193786	0.631735533	0.828734297	3.376064175	5.182795431	1.371665477	0.224985919	0.178362199	0.196188857	0.257791901	1.460268191	0.912008581	0.181969992	0.536027597	0.20502323	1.260496795	0.486690209	39.52742889	13.07331266	6.091341894	19.56864661	2.539925081	0.942759653	0.316052779	0.071023321	0.259117812	4.65E-03	6.05E-03	2.01E-02	4.43E-02	3.90E-03	4.26278593	3.00E-03	0.052559911	NA	6.34E-03	0.016035671	2.840104062	0.12990605	0.347670288	2.28E-03	0.090041107	NA	30.23640585
"5A, F1-"	2024	F-	F	5A	2	herbivory	indirect	0	1	1	w12	0	7.392769091	3.579387642	25.45331786	11.49355781	12.1539597	12.80539892	3.917334683	3.540675956	2.225915068	2.156107011	14.3944772	9.809577608	1.409816945	5.921067772	2.968783941	1.622925454	0.596654404	46.5117948	17.01915067	7.186266824	35.65018956	4.35912103	17.57399881	4.246624389	0.53945945	2.230773534	7.86E-02	6.20E-02	0.139428243	0.197388415	1.97E-02	3.293221123	6.12E-02	1.692096479	NA	1.16E-02	0.394054223	3.930219295	0.382281763	0.840310789	3.14E-02	0.803876884	1.61E-02	40.19636154
"5A, F1+"	2024	F+	F	5A	2	herbivory	direct	1	1	0	w12	-0.004943794	2.567718888	2.28345749	13.13643465	6.196903948	10.02853217	6.775371549	1.408272743	1.038598358	0.784297145	0.480721401	2.990777622	3.146787295	0.593836849	2.276984278	0.91541578	1.941798204	0.785926206	41.34502047	18.01193249	7.819557262	29.20626901	5.378866458	2.001844111	0.599702475	0.074827965	0.285684279	8.60E-03	5.15E-03	6.34E-02	0.136331044	1.21E-02	4.934358539	2.42E-02	0.572273897	NA	7.57E-03	0.038878041	2.682641931	0.394064754	2.834320305	2.13E-02	0.290385336	NA	26.17210904
"5A, G1-"	2024	G-	G	5A	2	herbivory	indirect	0	1	1	w12	0.011190563	6.761956352	3.33390492	66.73153274	10.37069958	10.46415207	9.236614217	5.201515118	3.361957434	2.949092817	1.42927589	5.612096004	8.789061215	2.996159488	8.606311358	3.220590235	2.611080453	1.002345689	66.32469203	24.58643485	9.695686699	44.42202493	6.576851255	4.244663641	3.342006094	0.181570244	1.42923376	7.10E-02	2.39E-02	0.345491722	1.92441322	0.107803668	2.280147958	1.50E-02	0.317159258	NA	1.63E-02	0.06772212	3.705954406	0.923070318	5.642876346	3.94E-02	0.904219014	9.88E-03	38.41425684
"5A, G1+"	2024	G+	G	5A	2	herbivory	direct	1	1	0	w12	-0.017174239	2.565880087	8.322251084	47.73856319	10.01852072	15.02933601	8.11203293	1.779197958	1.005231749	1.186356691	0.476054611	2.072724212	4.42009377	1.215516514	2.590584632	2.875289036	3.230756375	1.446391207	79.03718178	29.02252917	14.33907949	41.695578	5.642480875	0.94096282	0.93186438	0.114748339	0.216285594	6.79E-03	4.60E-03	6.32E-02	0.23677922	2.35E-02	2.378356098	4.05E-03	0.115204751	2.85E-04	5.96E-03	0.015988797	1.646512181	0.132648676	1.538926692	8.75E-03	0.210146199	NA	29.95494018
"5A, H1-"	2024	H-	H	5A	2	herbivory	indirect	0	1	1	w12	0.060641211	1.619062761	1.180856694	31.69075312	5.688886829	8.234959508	6.26790858	0.573313592	0.347961871	0.354706676	0.438503999	1.869048433	1.47599092	0.614664749	0.985765635	2.016515818	1.004653661	0.52265387	50.3223456	15.9143913	4.84513235	30.02354678	2.94844994	1.620009344	0.540087828	0.078583088	0.247048529	1.10E-02	9.75E-03	0.101098072	0.166796233	1.83E-02	1.748499399	2.24E-03	0.07701905	NA	7.87E-03	0.020288263	2.708204897	0.195524921	5.223939759	5.47E-03	0.3403868	NA	31.91424996
"5A, H1+"	2024	H+	H	5A	2	herbivory	direct	1	1	0	w12	-0.048600484	1.940954265	21.97353104	49.67253766	6.695724038	9.613579962	6.737640565	1.986519109	0.717325903	1.287092736	0.486925392	3.32505098	4.488204558	1.555342847	2.683651074	6.508013253	2.525458127	1.013611556	33.7433108	15.89869253	9.188534925	26.14789888	3.891506336	2.91240919	3.489512772	0.078158054	0.503113525	3.16E-02	1.46E-02	0.225455222	0.362224268	3.61E-02	3.488597766	3.97E-03	0.098859359	1.47E-04	1.28E-02	0.033285797	2.196916484	0.676944143	4.428803894	2.19E-02	0.296708529	NA	26.83676416
"5A, I1-"	2024	I-	I	5A	2	herbivory	indirect	0	1	1	w12	0	1.071719931	3.67251332	12.83922048	4.381145832	6.978504111	3.530630571	0.373123018	0.204537086	0.275746064	0.185218721	1.410850053	1.13533337	0.383500424	0.831738836	0.99459814	1.328540194	0.638623627	41.33469913	14.18487562	6.856690279	24.90163357	4.761819534	0.931162635	0.629026328	0.111830625	0.369755551	7.96E-03	7.85E-03	4.16E-02	6.76E-02	8.47E-03	5.121942909	2.45E-02	0.291190558	1.04E-04	8.69E-03	0.019050845	1.751827939	0.239271527	0.54904003	3.03E-03	0.262280069	1.35E-03	25.514899
"5A, I1+"	2024	I+	I	5A	2	herbivory	direct	1	1	0	w12	-0.050672183	0.885774265	1.078475964	17.23544411	3.140673463	4.687568481	2.502468273	0.612851557	0.186314059	0.751557051	0.275646381	1.38619169	1.892143486	0.664585484	1.13775492	0.733086689	1.726049545	0.499465154	20.3440082	8.668181509	6.878403459	13.61331394	2.478286151	1.17252067	0.833225458	0.064948774	0.288022136	1.19E-02	4.34E-03	5.62E-02	0.103753123	1.87E-02	2.299333233	2.21E-03	0.039604794	NA	3.48E-03	0.016935788	1.887410755	0.299861991	1.077979118	1.21E-02	0.158698275	5.29E-04	14.61960109
"5A, J1-"	2024	J-	J	5A	2	herbivory	indirect	0	1	1	w12	-0.06629579	1.557921527	0.818123063	17.15392563	3.7343926	6.20081423	2.238762331	0.76690525	0.327297108	0.371044028	0.193782407	1.68780194	2.248212027	0.578954298	1.256450973	0.621549385	1.620492535	0.507702015	12.02322752	7.887606125	4.944075707	14.44038991	2.142431634	0.617888676	0.753301999	0.082937311	0.300520639	9.25E-03	4.34E-03	5.96E-02	0.160634261	1.58E-02	1.368448165	3.98E-03	0.066412002	6.11E-04	8.37E-03	0.007114257	1.749216778	0.116125044	1.296721909	1.60E-02	0.643536259	NA	9.767913865
"5A, J1+"	2024	J+	J	5A	2	herbivory	direct	1	1	0	w12	-0.043999981	1.633349884	1.273471093	19.52087883	3.785867714	5.932511434	2.947065927	1.35693548	0.555058855	0.401722297	0.255282638	1.373396038	2.529649195	1.07036429	2.253394598	0.772251321	1.893659897	0.735481362	38.34423426	14.55941218	9.144872984	22.13243882	3.780041936	0.857146237	1.045646474	0.17914501	0.702324113	1.17E-02	2.88E-03	6.00E-02	0.278081157	2.00E-02	2.632513149	5.12E-03	0.083776343	9.75E-05	7.79E-03	0.006463692	1.975753739	0.228727139	1.983887016	2.37E-02	0.358321549	NA	23.22241877
"5A, K1-"	2024	K-	K	5A	2	herbivory	indirect	0	1	1	w12	-0.012426754	1.128074918	0.687260388	9.230730347	2.864730275	4.498451436	1.347804647	0.665558652	0.229047148	0.313458747	0.124923386	0.692958101	1.584018329	0.715993497	1.090264984	0.335698273	3.485540612	0.999352228	48.98593467	17.04542307	16.56588217	19.99371737	4.084091741	0.529175335	0.376128133	0.064177273	0.239644119	6.42E-03	1.83E-03	7.32E-02	0.122443832	1.82E-02	1.466435507	3.97E-03	0.055868472	7.55E-05	6.03E-03	0.005394172	1.011044748	0.149065146	1.026923894	1.51E-02	0.284758802	5.25E-04	21.12894133
"5A, K1+"	2024	K+	K	5A	2	herbivory	direct	1	1	0	w12	-0.016965271	1.166972349	0.813645198	17.78313286	3.079474496	5.128159337	1.318640698	0.628963169	0.194521955	0.287339284	0.122306026	0.831717906	1.739929588	0.66653548	1.005535899	0.594989979	3.330963509	0.904066351	51.42883144	17.41475698	15.73342665	21.27010482	4.079146867	0.557280506	0.386101969	0.073305207	0.220117103	6.38E-03	2.48E-03	6.30E-02	0.105080368	2.12E-02	1.789275591	3.09E-03	0.043513078	1.13E-04	5.76E-03	0.009900784	1.162338885	0.130216732	0.663202311	5.28E-03	0.32692776	NA	22.876669
